"ace","id","section_code","status_1","status_2","status_3","status_4","status_5","order_status","update_user1","update_user2","update_user3","update_user4","update_user5","checked1_by","update_date2","update_date3","update_date4","checked1_date","reason_1","reason_2","reason_3","reason_4","rfq_status","budget_location"
"ACE24011948","1467","524701","1","2","2","0","0","0","ze30570","ze278610","ze259063",,,,"2024-01-24 11:52:02","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"ACE done in wrong budget",,,"0","524701"
"ACE24011968","1468","524502","1","1","0","0","0","0","ze302163","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Please note the budget is in RTGS",,,,"0","524501"
"ACE24011970","1469","524701","1","2","3","4","5","0","ze30570","ze278610","ze259063","ze301736","ze238325",,"2024-01-24 11:48:57","2024-01-25 11:21:10","2024-01-25 04:23:22","0000-00-00 00:00:00",,,,,"0","524701"
"ACE24011979","1470","524501","1","1","0","0","0","0","ze225282","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Please take note the budget is in RTGS",,,,"0","524501"
"ACE24011915","1471","524701","1","2","3","4","5","0","ze30570","ze278610","ze259063","ze301736","ze238325",,"2024-01-24 11:47:45","2024-01-25 11:20:58","2024-01-25 04:23:10","0000-00-00 00:00:00",,,,,"0","524701"
"ACE2401191","1472","524701","1","2","2","0","0","0","ze30570","ze278610","ze259063",,,,"2024-01-24 11:35:40","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE2401198","1473","524701","1","2","2","0","0","0","ze30570","ze278610","ze259063",,,,"2024-01-24 11:35:29","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicate",,,"0","524701"
"ACE24011917","1474","524701","1","2","3","4","5","0","ze30570","ze278610","ze259063","ze301736","ze238325",,"2024-01-24 11:44:54","2024-01-25 11:20:45","2024-01-25 04:22:57","0000-00-00 00:00:00",,,,,"0","524701"
"ACE24011911","1475","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:53:06","2024-01-26 03:21:14","2024-01-29 11:58:08","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24011963","1476","524501","1","2","3","4","5","0","ze225282","ze333352","ze42366","ze301736","ze238325",,"2024-01-31 09:46:06","2024-01-31 11:15:26","2024-01-31 11:31:50","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24011943","1477","524501","1","1","0","0","0","0","ze225282","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Please take note the budget is in RTGS ",,,,"0","524501"
"ACE24012210","1478","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:51:51","2024-01-26 03:20:45","2024-01-29 11:57:42","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012294","1479","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:49:37","2024-01-26 03:17:24","2024-01-29 11:57:28","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012221","1480","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:47:59","2024-01-26 03:15:23","2024-01-29 11:57:07","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012219","1481","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:45:34","2024-01-26 03:13:32","2024-01-29 11:56:51","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012239","1482","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-01-23 02:05:45","2024-01-25 11:20:31","2024-01-25 04:22:46","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24012217","1483","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:44:40","2024-01-26 03:13:22","2024-01-29 11:53:54","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012271","1484","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:41:55","2024-01-26 03:12:44","2024-01-29 11:53:35","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012268","1485","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:41:30","2024-01-26 03:12:31","2024-01-29 11:53:20","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012298","1486","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:47:28","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012230","1487","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:47:44","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012276","1488","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:41:01","2024-01-26 03:12:21","2024-01-29 11:53:07","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012224","1489","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:47:10","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012212","1490","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:46:32","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012236","1491","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:46:47","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012246","1492","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:46:15","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012289","1493","524601","1","2","2","0","0","0","ze257478","ze231169","ze321419",,,,"2024-01-22 10:45:57","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplication",,,"0","524601"
"ACE24012211","1494","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:40:12","2024-01-26 03:12:12","2024-01-29 11:51:43","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012245","1495","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:39:48","2024-01-26 03:12:03","2024-01-29 11:51:29","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012275","1496","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:39:23","2024-01-26 03:11:53","2024-01-29 11:51:19","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012218","1497","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:30:33","2024-01-26 03:11:39","2024-01-29 11:50:59","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012235","1498","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:30:04","2024-01-26 03:11:29","2024-01-29 11:50:47","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012252","1499","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:29:20","2024-01-26 03:11:19","2024-01-29 11:50:33","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012223","1500","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:28:38","2024-01-26 03:11:10","2024-01-29 11:50:23","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012253","1501","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-01-26 11:28:07","2024-01-26 03:11:00","2024-01-29 11:50:13","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24012288","1502","525000","1","2","3","4","5","0","ze291358","ze325650","ze46035","ze301736","ze238325",,"2024-01-30 03:18:42","2024-01-30 05:34:13","2024-01-31 09:15:20","0000-00-00 00:00:00",,,,,"0","525000"
"ACE24012227","1503","524402","1","2","2","0","0","0","ze277185","ze10855","ze232459",,,,"2024-03-14 11:29:04","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Single item below capitalisable value",,,"0","524401"
"ACE24012357","1504","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-01-23 02:05:22","2024-01-25 11:20:20","2024-01-25 04:22:34","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24012317","1505","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-01-23 02:04:00","2024-01-25 11:20:08","2024-01-25 04:22:18","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24012361","1506","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-01-23 02:03:32","2024-01-25 11:19:54","2024-01-25 04:22:00","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24012376","1507","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-01-23 02:02:28","2024-01-25 11:19:44","2024-01-25 04:21:45","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24012315","1508","524101","1","2","3","4","5","0","ze323896","ze332259","ze46035","ze301736","ze238325",,"2024-03-01 04:10:56","2024-03-02 08:08:35","2024-03-04 11:44:41","0000-00-00 00:00:00",,,,,"0","524101"
"ACE24012451","1509","524402","1","2","3","4","5","0","ze277185","ze9109089","ze232459","ze301736","ze238325",,"2024-03-14 11:27:44","2024-03-14 12:15:05","2024-03-14 12:43:38","0000-00-00 00:00:00",,,,,"0","524401"
"ACE24012591","1510","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-01-31 09:45:47","2024-01-31 11:15:15","2024-01-31 11:31:16","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24012972","1511","524704","1","2","3","4","5","0","ze249246","ZE341851","ze259063","ze301736","ze238325",,"2024-02-01 12:31:24","2024-02-02 09:17:42","2024-02-07 10:52:32","0000-00-00 00:00:00",,,,,"0","524701"
"ACE24013068","1512","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze238325",,"2024-02-09 09:26:39","2024-02-13 11:54:30","2024-02-13 12:40:45","0000-00-00 00:00:00",,,,,"0","524601"
"ACE2401302","1513","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze238325",,"2024-02-09 09:20:43","2024-02-13 11:54:12","2024-02-13 12:41:02","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24013111","1514","524604","1","2","3","3","0","0","ze261092","ze231169","ze321419","ze301736",,,"2024-02-08 12:17:28","2024-02-08 12:30:26","0000-00-00 00:00:00","0000-00-00 00:00:00",,,"Water tanks fall under Buildings. Please revise and resubmit 08022024",,"0","524601"
"ACE24013119","1515","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze238325",,"2024-02-08 12:17:05","2024-02-08 12:28:13","2024-02-09 06:01:14","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24013177","1516","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze238325",,"2024-02-08 12:16:44","2024-02-08 12:28:00","2024-02-09 06:01:05","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24013155","1517","524604","1","2","3","3","0","0","ze261092","ze231169","ze321419","ze301736",,,"2024-02-08 12:15:38","2024-02-08 12:27:42","0000-00-00 00:00:00","0000-00-00 00:00:00",,,"Boreholes fall under Buildings or Plant and equipment. Category 2 is Distribution projects. Please revise and resubmit 08022024",,"0","524601"
"ACE24013110","1518","524604","1","2","3","3","0","0","ze261092","ze231169","ze321419","ze301736",,,"2024-02-08 12:13:47","2024-02-08 12:25:31","0000-00-00 00:00:00","0000-00-00 00:00:00",,,"These items are not bought under Category 2 - these items are office furniture and Equipment",,"0","524601"
"ACE24013144","1519","524604","1","2","3","4","5","0","ze261092","ze231169","ze321419","ze301736","ze238325",,"2024-02-08 12:13:27","2024-02-08 12:24:05","2024-02-09 06:01:25","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24020182","1520","523001","1","2","3","4","5","0","ze346373","ze294268","ze46035","ze301736","ze238325",,"2024-02-16 02:36:09","2024-02-16 04:08:33","2024-02-19 08:21:12","0000-00-00 00:00:00",,,,,"0","523001"
"ACE24020255","1521","524601","1","1","0","0","0","0","ze45934","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","undervalued",,,,"0","524601"
"ACE24020266","1522","524601","1","1","0","0","0","0","ze45934","ze231169",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","undervalued",,,,"0","524601"
"ACE24020265","1523","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:58:24","2024-02-07 10:56:55","2024-02-07 11:23:19","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020225","1524","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:58:08","2024-02-07 10:56:46","2024-02-07 11:22:51","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020215","1525","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:57:50","2024-02-07 10:56:12","2024-02-07 11:22:39","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020264","1526","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:57:35","2024-02-07 10:56:00","2024-02-07 11:22:22","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020257","1527","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Edit the swivel chairs to 4  for the District Office and also edit the attachment to 2024",,,,"0","524501"
"ACE24020230","1528","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Duplicate",,,,"0","524501"
"ACE24020222","1529","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Duplicate",,,,"0","524501"
"ACE24020289","1530","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Rectify as discussed",,,,"0","524501"
"ACE24020246","1531","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Duplicate",,,,"0","524501"
"ACE24020290","1532","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Duplicate",,,,"0","524501"
"ACE24020260","1533","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Duplicate",,,,"0","524501"
"ACE24020262","1534","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","Rectify as discussed",,,,"0","524501"
"ACE24020285","1535","524501","1","2","2","0","0","0","ze47813","ze333352","ze42366",,,,"2024-02-06 03:30:03","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Number of chairs incorrect",,,"0","524501"
"ACE24020235","1536","524701","1","1","0","0","0","0","ze30570","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","You cannot procure a desk under computers budget.",,,,"0","524701"
"ACE24020236","1537","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:57:13","2024-02-07 10:55:51","2024-02-07 11:21:34","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020237","1538","524701","1","1","0","0","0","0","ze30570","ze278610",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","You cannot procure a desk under computers budget.",,,,"0","524701"
"ACE24020216","1539","527001","1","2","3","4","5","0","ze9047785","ze294136","ze46035","ze301736","ze238325",,"2024-03-07 01:07:05","2024-03-08 05:53:33","2024-03-11 03:01:49","0000-00-00 00:00:00",,,,,"0","527001"
"ACE24020512","1540","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:56:21","2024-02-07 10:54:53","2024-02-07 11:21:09","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020570","1541","524504","1","2","3","4","5","0","ze242594","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:55:23","2024-02-07 10:53:17","2024-02-07 11:20:43","0000-00-00 00:00:00",,,,,"0","524501"
"ACE2402054","1542","524601","1","2","3","4","5","0","ze45934","ze231169","ze321419","ze301736","ze238325",,"2024-02-08 12:12:37","2024-02-08 12:23:53","2024-02-09 06:00:49","0000-00-00 00:00:00",,,,,"0","524601"
"ACE2402053","1543","525000","1","2","3","4","5","0","ze292117","ze325650","ze239429","ze301736","ze238325",,"2024-04-11 10:13:17","2024-04-11 05:26:30","2024-04-16 08:36:49","0000-00-00 00:00:00",,,,,"0","525000"
"ACE24020523","1544","525000","1","2","3","4","5","0","ze292117","ze325650","ze239429","ze301736","ze238325",,"2024-04-11 10:08:33","2024-04-11 05:26:18","2024-04-16 08:36:38","0000-00-00 00:00:00",,,,,"0","525000"
"ACE24020510","1545","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:54:49","2024-02-07 10:50:43","2024-02-07 10:54:29","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020593","1546","524501","1","2","2","0","0","0","ze47813","ze333352","ze42366",,,,"2024-02-06 03:04:30","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicated",,,"0","524501"
"ACE24020584","1547","524501","1","2","2","0","0","0","ze47813","ze333352","ze42366",,,,"2024-02-06 03:05:11","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",,"Duplicated",,,"0","524501"
"ACE24020531","1548","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:54:32","2024-02-07 10:50:34","2024-02-07 11:20:22","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020571","1549","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:54:03","2024-02-07 10:50:24","2024-02-07 11:01:14","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020560","1550","524501","1","2","3","4","5","0","ze47813","ze333352","ze42366","ze301736","ze238325",,"2024-02-06 04:53:23","2024-02-07 10:50:16","2024-02-07 11:01:01","0000-00-00 00:00:00",,,,,"0","524501"
"ACE24020553","1551","524601","1","2","3","4","5","0","ze257478","ze231169","ze321419","ze301736","ze238325",,"2024-03-07 09:03:47","2024-03-07 12:40:09","2024-03-07 01:07:17","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24020598","1552","524601","1","2","3","4","5","0","ze236306","ze231169","ze321419","ze301736","ze238325",,"2024-03-07 09:03:00","2024-03-07 12:39:58","2024-03-07 01:07:05","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24020544","1553","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","As discussed",,,,"0","524501"
"ACE24020566","1554","524601","1","2","3","4","5","0","ze236306","ze231169","ze321419","ze301736","ze238325",,"2024-03-07 09:02:36","2024-03-07 12:39:30","2024-03-07 01:06:55","0000-00-00 00:00:00",,,,,"0","524601"
"ACE24020526","1555","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","As discussed",,,,"0","524501"
"ACE24020578","1556","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","As discussed",,,,"0","524501"
"ACE24020592","1557","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","As discussed",,,,"0","524501"
"ACE24020519","1558","524501","1","1","0","0","0","0","ze47813","ze333352",,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","As discussed",,,,"0","524501"
