"id","document_id","rfq_number","rfq_date","scope_of_work","item_required","qty","date_created","specifications","created_by","section_code","ace","ace_spec","proc_ref","region"
"1278","RQ22102065","10239159","2022-10-20","Accomodation for Mr F. Matonda attending Mr  R. Mugwara hearing",,"0","2022-12-07 10:12:16","../specifications/Proforma Invoice F. Matonda.pdf","ze224510","523001",,,"acc473620",
"1279","RQ22102092","10239190","2022-10-20","For purchases of tools to be used at NTC for works ahead of exhibition Indaba",,"0","2022-12-07 10:12:16","../specifications/","ze237485","524101",,,"acc473500","harare"
"1280","RQ22102179","10239289","2022-10-21","30 days hire of a 7 tonne truck for use on Dzivarasekwa flats 11kV overhead line construction.",,"0","2022-12-07 10:12:16","../specifications/","ze237485","524101",,,"acc473600","harare"
"1281","RQ2210216","10239308","2022-10-21","Unlimited ADSL for GM,FM & HRAM's Offices",,"0","2022-12-07 10:12:16","../specifications/ZETDC QUOTE adsl i.pdf","ze346373","523001",,,"acc473330","harare"
"1282","RQ22102171","10239310","2022-10-21","ZAS- Showgrounds Oct Rent",,"0","2022-12-07 10:12:16","../specifications/ZAS310 Oct rent.jpeg","ze346373","523001",,,"acc474010","harare"
"1283","RQ22102166","10239311","2022-10-21","ZAS -Showgrounds Nov 2022 rent",,"0","2022-12-07 10:12:16","../specifications/ZAS311 Nov Rent.jpeg","ze346373","523001",,,"acc474010","harare"
"1284","RQ22102145","10239313","0224-10-21","Tenant deposit & Sept Rent",,"0","2022-12-07 10:12:16","../specifications/zas 313 Tenant Deposit Sept.jpeg","ze346373","523001",,,"acc474010","harare"
"1285","RQ22102476","10239360","2022-10-24","Accommodation for Mr B. Mlambo for the disciplinary hearing of Mr R. Mugwara, in on 25.10.2022 and checking out on 26.10.2022( two nights)",,"0","2022-12-07 10:12:16","../specifications/B. Mlambo accommodation.pdf","ze224510","523001",,,"acc473620","harare"
"1286","RQ22102479","10239386","2022-10-19","To purchase beers for 2022 LSA Function",,"0","2022-12-07 10:12:16","../specifications/lsa beers.jpeg","ze347558","523001",,,"acc473630","harare"
"1288","RQ22102415","10239387","2022-10-19","To purchase soft drinks for LSA function",,"0","2022-12-07 10:12:16","../specifications/lsa refreshments.jpeg","ze347558","523001",,,"acc473630","harare"
"1289","RQ2210242","10239419","2020-10-25","To purchase wines for 2022Long Service Awards",,"0","2022-12-07 10:12:16","../specifications/OK Mart Wines.jpeg","ze347558","523001",,,"acc473630","harare"
"1290","RQ2210254","10239431","2022-10-25","Hire of full band for the Long service function",,"0","2022-12-07 10:12:16","../specifications/Sarungano and The Story Tellers Band.docx","ze224510","523001",,,"acc473620","harare"
"1291","RQ22102538","10239439","2022-10-12","WIPER BLADES",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"1292","RQ22102574","10239095","2022-10-12","INJECTORS NP300",,"0","2022-12-07 10:12:16","../specifications/","ze234966","522102",,,"acc473930","harare"
"1293","RQ22102568","10239440","2022-10-25","Purchase of materials required for construction of a village shed at NTC for the exhibition Indaba",,"0","2022-12-07 10:12:16","../specifications/","ze237485","524101",,,"acc473500","harare"
"1294","RQ22102530","10239434","2022-10-25","Southerton bulk water deliveries",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc474000","harare"
"1295","RQ22102563","10239443","2022-10-25","Purchase of cellphone handset for Chiparo L(B5) ec No. 50369 - Secretary for District Manager East",,"0","2022-12-07 10:12:16","../specifications/IMG_20221025_095346.jpg","ze30570","524701",,,"acc473310","harare"
"1297","RQ22102550","10239233","2022-10-25","A4 Pro Photo Frame for Long Service Awards",,"0","2022-12-07 10:12:16","../specifications/scan0001.pdf","ze293091","523001",,,"acc473730","harare"
"1298","RQ22102566","10239234","2022-10-25","Photoshoot & Printing 5x7"" photos for Long Service Awards",,"0","2022-12-07 10:12:16","../specifications/1666694869scan.pdf","ze293091","523001",,,"acc473730","harare"
"1300","RQ22102519","10239492","2022-10-25","Accomodation for Mr J Maorera at Coghlan Villa.  Checking in on 25 October 2022 and out on 30October 2022",,"0","2022-12-07 10:12:16","../specifications/COGHLAN VILLA 2.pdf","ze347558","523001",,,"acc473620","harare"
"1301","RQ22102696","10239414","2022-10-24","Cellphone handsets for artisans",,"0","2022-12-07 10:12:16","../specifications/","ze234605","524301",,,"acc473310","harare"
"1302","RQ22102636","10239525","2022-10-26","PURCHASE OF QD TINTED TRANSFORMER GREY PAINT, THINNERS AND TURPENTINE",,"0","2022-12-07 10:12:16","../specifications/","ze3522741","524301",,,"acc475500","harare"
"1303","RQ22102666","10239529","2022-10-26","Cellphone Handsets for artisans",,"0","2022-12-07 10:12:16","../specifications/","ze234605","524301",,,"acc473310","harare"
"1304","RQ22102681","10239476","2022-10-26","cleaning detergents",,"0","2022-12-07 10:12:16","../specifications/","ze281875","523001",,,"acc474010","harare"
"1305","RQ22102685","10239566","2022-10-12","Decorated venue, food, welcome snacks, PA system & DJ",,"0","2022-12-07 10:12:16","../specifications/Zimbali LSA 1.jpeg","ze347558","523001",,,"acc473630","harare"
"1306","RQ22102645","10239473","2022-10-26","cleaning materials",,"0","2022-12-07 10:12:16","../specifications/scan0058.pdf","ze281875","523001",,,"acc474020","harare"
"1309","RQ22102615","10239582","2022-10-26","Decorated Venue, food, welcome snacks for 20-40years LSA recipients",,"0","2022-12-07 10:12:16","../specifications/Zimbali LSA 20-40.pdf","ze347558","523001",,,"acc473630","harare"
"1310","RQ22102654","10239589","2022-10-26","Catridges to print certificates and invitations for 2022 LSA recepients",,"0","2022-12-07 10:12:16","../specifications/Yellow Portion Investment.jpeg","ze347558","523001",,,"acc473630","harare"
"1312","RQ22103142","10239754","2022-10-31","Purchase of ingredients for teas and lunches for Engineering Forum Presentations",,"0","2022-12-07 10:12:16","../specifications/","ze301744","524001",,,"acc473700","harare"
"1313","RQ2210318","1023976","2022-10-31","Catridge for HRO""s office",,"0","2022-12-07 10:12:16","../specifications/","ze347558","523001",,,"acc473010","harare"
"1314","RQ22103130","10239762","2022-10-31","Carry out 50000km service on AFM7421",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"1315","RQ2210311","10239763","2022-10-31","Carry out 30000km sevice on AFM7422",,"0","2022-12-07 10:12:16","../specifications/","ze7277","524201",,,"acc473930","harare"
"1320","RQ22103157","10239761","2022-10-31","PURCHASE OF MATERIAL FOR REPAIRS OF LIGHTINING ACTURUS CONTROL",,"0","2022-12-07 10:12:16","../specifications/","ze249246","524704",,,"acc404088","harare"
"1321","RQ22103189","10239767","2022-10-31","PURCHASE OF FLOOD LIGHTS FOR ACTURUS CONTROLL -MABVUKU CSC",,"0","2022-12-07 10:12:16","../specifications/FLOOD LIGHTS QUOTE 1.jpg","ze249246","524704",,,"acc404088","harare"
"1322","RQ22103178","10239803","2022-10-31","Service and repair of fire alarm CBD CSC",,"0","2022-12-07 10:12:16","../specifications/","ze293091","523001",,,"acc473640","harare"
"1323","RQ22103143","10239805","2022-10-31","PURCHASE OF TONNER CATRIDGE MABVUKU CSC PRINTING",,"0","2022-12-07 10:12:16","../specifications/","ze249246","524704",,,"acc473000","harare"
"1324","RQ22110184","10239870","2022-02-01","To purchase Guest of Honour presents",,"0","2022-12-07 10:12:16","../specifications/","ze347558","523001",,,"acc473630","harare"
"1325","RQ2211012","10239875","2022-10-12","Decorated venue , food and welcome snacks for LSA function for 20-40 years recipients",,"0","2022-12-07 10:12:16","../specifications/","ze347558","523001",,,"acc473630","harare"
"1326","RQ2211025","10239892","2022-11-02","Procurement of 2023 diaries ",,"0","2022-12-07 10:12:16","../specifications/","ze329223","525000",,,"acc473010","harare"
"1327","RQ22110266","10239893","2022-11-02","Design, layout and printing of 2023 Calendars",,"0","2022-12-07 10:12:16","../specifications/","ze329223","525000",,,"acc473010","harare"
"1328","RQ22110228","10239911","2022-11-02","refurbishment commecial ladies toilet",,"0","2022-12-07 10:12:16","../specifications/scan0062.pdf","ze281875","523001",,,"acc475005","harare"
"1329","RQ22110285","10239939","2022-10-12","Decorated venue, food, welcome snacks for 20-40 LSA recipients",,"0","2022-12-07 10:12:16","../specifications/","ze347558","523001",,,"acc473630","harare"
"1330","RQ22110294","10239940","2022-11-02","CRANE HIRE FOR 33KV CIRCUIT BREAKER REPLACEMENT AT PARKRIDGE CB 17",,"0","2022-12-07 10:12:16","../specifications/","ze3522741","524301",,,"acc473600","harare"
"1331","RQ22110383","10240033","2022-11-03","Netball Tournament Affiliation Fee and food",,"0","2022-12-07 10:12:16","../specifications/","ze237248","523001",,,"acc473440","harare"
"1332","RQ22110333","10240048","2022-11-03","Accommodation for two Disciplinary Committee members for the hearing of Mr R. Mugwara, checking in on 08.11.2022, checking out on 10.11.2022",,"0","2022-12-07 10:12:16","../specifications/Hearing accommodation.pdf","ze224510","523001",,,"acc473620","harare"
"1333","RQ22110773","10240163","2022-11-07","Procurement of A5 Diaries ",,"0","2022-12-07 10:12:16","../specifications/","ze329223","525000",,,"acc466605","harare"
"1334","RQ22110713","10240168","2022-11-07","Procurement of A5 Standard Notebook  & Executive notebooks",,"0","2022-12-07 10:12:16","../specifications/","ze329223","525000",,,"acc466605","harare"
"1335","RQ22110770","10240181","2022-11-07","Accommodation for J Maorera: Checking in 7 November and out on 8 November 2022",,"0","2022-12-07 10:12:16","../specifications/Maorera in 07 -08 Nov.pdf","ze347558","523001",,,"acc473620","harare"
"1336","RQ22110846","10240239","2022-11-08","Strategic Workshop at NTC on 10-11 November 2022",,"0","2022-12-07 10:12:16","../specifications/NTC QUOTATION.pdf","ze347558","523001",,,"acc473510","harare"
"1337","RQ22110833","10240233","2022-11-01","BRAAI PACKS FOR LSA FUNCTION 2022",,"0","2022-12-07 10:12:16","../specifications/Braai packs.jpeg","ze241563","524401",,,"acc473630","harare"
"1338","RQ22110876","10240235","2022-11-08","Plumbing material for Highfield control-Sub station maintenance",,"0","2022-12-07 10:12:16","../specifications/Highfield control plumbing qoute.pdf","ze261092","524604",,,"acc404088","harare"
"1340","RQ22110867","10240242","2022-11-08","Plumbing for Willowvale and Beatrice control-sub station maintenance",,"0","2022-12-07 10:12:16","../specifications/Beatrice and Willowvale plumbing qoutes.pdf","ze261092","524604",,,"acc404088","harare"
"1341","RQ22111473","10240507","2022-10-18","Live band pefomance for LSA function 2",,"0","2022-12-07 10:12:16","../specifications/TERRY BAND.jpeg","ze347558","523001",,,"acc473630","harare"
"1342","RQ22111494","10240506","2022-10-17","Live performance band for LSA function1",,"0","2022-12-07 10:12:16","../specifications/sarungano.jpeg","ze347558","523001",,,"acc473630","harare"
"1343","RQ22111596","10240573","2022-11-15","PURCHASE OF 5.5 KW KEY START RG 6900K PETROL  GENERATOR PORTABLE",,"0","2022-12-07 10:12:16","../specifications/GENERATOR HALSTEDS.jpg","ze3522741","524301","ACE22102563","specifications/1666702516GENERATOR HALSTEDS.jpg","acc475600","harare"
"1344","RQ22111569","10240577","2022-11-15","FABRICATION OF A DOUBLE AXLE VENTER TRAILER WITH WHEELS FOR 35KVA GENERATOR",,"0","2022-12-07 10:12:16","../specifications/GENERATOR TRAILERS.html","ze3522741","524301","ACE22102895","specifications/1666965024GENERATOR TRAILERS.html","acc475600","harare"
"1345","RQ22111545","10240576","2022-11-15","PURCHASE OF PORTABLE COMPRESSOR 100 L, 3.0HP, 2200W, RC -3100B AC3100",,"0","2022-12-07 10:12:16","../specifications/COMPRESSOR HALSTEDS.jpg","ze3522741","524301","ACE22102516","specifications/1666702314COMPRESSOR HALSTEDS.jpg","acc475600","harare"
"1346","RQ22111588","10240571","2022-11-15","PURCHASE OF HIGH PRESSURE CLEANER FOR USE ON TRANSFORMER MAINTENANCE",,"0","2022-12-07 10:12:16","../specifications/HIGH PRESSURE CLEANER.heic","ze3522741","524301","ACE22102539","specifications/1666703229HIGH PRESSURE CLEANER.heic","acc475600","harare"
"1347","RQ22111586","10240578","2022-11-14","cellphone for Garage Workers Committee chairperson",,"0","2022-12-07 10:12:16","../specifications/1668502493zhuwau garage.jpeg","ze346373","523001",,,"acc473310","harare"
"1348","RQ22111578","10240627","2022-11-15","Accommodation for B Mlambo and F Matonda",,"0","2022-12-07 10:12:16","../specifications/n1 hOTEL.jpeg","ze347558","523001",,,"acc473630","harare"
"1349","RQ2211172","10240631","2022-11-17","cable trenching cb 89 coventry",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc473620","harare"
"1350","RQ22111866","22111588","2022-11-18","bulbs for lighting",,"0","2022-12-07 10:12:16","../specifications/","ze281875","523001",,,"acc475005","harare"
"1351","RQ22111830","10240747","2022-11-18","pin bulbs",,"0","2022-12-07 10:12:16","../specifications/scan0033.pdf","ze281875","523001",,,"acc403500","harare"
"1352","RQ22111828","10240697","2022-11-17","endurite and screw for roofing repairs",,"0","2022-12-07 10:12:16","../specifications/","ze281875","523001",,,"acc475005","harare"
"1353","RQ22112269","10240926","2022-11-22","TO BUY CHANNEL IRON AND DEFORMED BAR FOR TARGET HARDENING RUWA DEPOT",,"0","2022-12-07 10:12:16","../specifications/target hardening.pdf","ze44482","524705",,,"acc404088","harare"
"1354","RQ22112232","10240944","2022-11-22","Long Services Branded Ties ",,"0","2022-12-07 10:12:16","../specifications/","ze296716","523001",,,"acc473630","harare"
"1355","RQ22112479","10241050","2022-11-24","Accommodation for Mr B. Mlambo and Mr F. Matonda for the hearing of Mr R. Mugwara(Checkinbg in on 27/11/2022, checking out 29/11/2022)",,"0","2022-12-07 10:12:16","../specifications/Matonda and Mlambo.pdf","ze224510","523001",,,"acc473620","harare"
"1356","RQ22112488","10241065","2022-11-24","Teas and lunches for Workers Committee meeting ",,"0","2022-12-07 10:12:16","../specifications/","ze296716","523001",,,"acc473740","harare"
"1357","RQ22112442","10241003","2022-11-24","185 CU  3 Core cable for Southerton depot 200m (ref stf #2935884)",,"0","2022-12-07 10:12:16","../specifications/","ze261092","524604",,,"acc404086","harare"
"1358","RQ22112421","10241100","2022-11-24","Purchase of 6 x Ergonomic swivel chairs for Zengeza CSC staff.",,"0","2022-12-07 10:12:16","../specifications/Ergonomic high back Swivel chairs.docx","ze266728","524403",,,"acc475300","harare"
"1359","RQ22112462","10240753","2022-11-21","Purchase of ergonomic cashier stools/chairs",,"0","2022-12-07 10:12:16","../specifications/Cashier stools.docx","ze266728","524403",,,"acc475300","harare"
"1360","RQ22112414","10241111","2022-11-24","Lunches for the Long Service Awards Committee",,"0","2022-12-07 10:12:16","../specifications/scan0040.pdf","ze293091","523001",,,"acc473700","harare"
"1361","RQ22112424","10241117","2022-11-24","Long Service Awards Entertainment Band - Sarungano",,"0","2022-12-07 10:12:16","../specifications/","ze296716","523001",,,"acc473630","harare"
"1362","RQ2211258","10241150","2022-11-25","Tiling material for 4th floor offices ",,"0","2022-12-07 10:12:16","../specifications/","ze296716","523001",,,"acc475005","harare"
"1363","RQ22112923","10241240","2022-11-29","Refurbishing gent toilet urinary ",,"0","2022-12-07 10:12:16","../specifications/scan0055.pdf","ze281875","523001",,,"acc475005","harare"
"1364","RQ22112935","10241241","2022-11-29","ROOF SEAL FOR LEAKING ROOF WYNNE STREET",,"0","2022-12-07 10:12:16","../specifications/scan0054.pdf","ze281875","523001",,,"acc475005","harare"
"1365","RQ22112969","10241274","2022-02-11","Photoshoot & Printing 5x7"" photos for the Long Service Awards",,"0","2022-12-07 10:12:16","../specifications/scan0056.pdf","ze293091","523001",,,"acc473730","harare"
"1366","RQ22113049","10241326","2022-11-30","RIDERS PROTECTIVE GEAR ",,"0","2022-12-07 10:12:16","../specifications/ZETDC Makoni quote 20220928 riders protective gear Sept 2022 ZWL  (1) (1).pdf","ze51764","524402",,,"acc473650","harare"
"1367","RQ22120250","10241420","2022-12-02","Procurement of uniforms for the drones team ",,"0","2022-12-07 10:12:16","../specifications/Revised Drone Shirts and TIES.pdf","ze329223","525000",,,"acc473650","harare"
"1368","RQ22120558","10230981","2022-05-25","PURCHASE OF 2 HP PROBOOK 450 G8 LAPTOPS FOR THE LEAD ARTISAN AND COMMERCIAL SUPERVISOR WARREN PARK DEPOT @ $300000.00 EACH",,"0","2022-12-07 10:12:16","../specifications/16433538201640941522laptop specs (2).docx","ze242594","524504","ACE22012845","specifications/16433538201640941522laptop specs.docx","acc473000","harare"
